symbol,direction,entry_time,entry_price,exit_time,exit_price,quantity,exit_reason,gross_pnl,costs,net_pnl,capital_after
NSE:RELIANCE-EQ,short,2023-03-29T12:30:00+05:30,1108.78,2023-03-29T12:45:00+05:30,1110.9976,3,stoploss,-6.6527,52.139,-58.7916,3710.8301
NSE:KOTAKBANK-EQ,short,2023-03-29T12:39:00+05:30,340.5,2023-03-29T12:48:00+05:30,341.181,11,stoploss,-7.491,52.7613,-60.2523,3753.0053
NSE:LT-EQ,short,2023-03-29T11:48:00+05:30,2131.25,2023-03-29T13:15:00+05:30,2135.5125,1,stoploss,-4.2625,50.3645,-54.627,3854.0492
NSE:TITAN-EQ,short,2023-03-29T12:57:00+05:30,2504.3,2023-03-29T13:15:00+05:30,2509.3086,1,stoploss,-5.0086,50.9184,-55.927,3697.0784
NSE:HDFCBANK-EQ,short,2023-03-29T12:36:00+05:30,795.08,2023-03-29T13:18:00+05:30,796.6702,5,stoploss,-7.9508,53.1027,-61.0535,3752.2042
NSE:KOTAKBANK-EQ,long,2023-03-29T13:00:00+05:30,341.43,2023-03-29T13:48:00+05:30,342.7957,10,target,13.6572,52.2757,-38.6185,3714.3869
NSE:TCS-EQ,long,2023-03-29T13:33:00+05:30,3121.65,2023-03-29T13:51:00+05:30,3115.4067,1,stoploss,-6.2433,51.8258,-58.0691,3694.1351
NSE:ASIANPAINT-EQ,long,2023-03-29T13:42:00+05:30,2774.0,2023-03-29T13:51:00+05:30,2768.452,1,stoploss,-5.548,51.3106,-56.8586,3695.3456
NSE:HDFCBANK-EQ,long,2023-03-29T13:33:00+05:30,796.33,2023-03-29T14:03:00+05:30,799.5153,4,target,12.7413,51.9353,-39.194,3713.0102
NSE:INFY-EQ,long,2023-03-29T13:51:00+05:30,1373.2,2023-03-29T14:03:00+05:30,1378.6928,2,target,10.9856,51.2828,-40.2972,3655.0484
NSE:BAJFINANCE-EQ,long,2023-03-29T13:33:00+05:30,560.89,2023-03-29T14:09:00+05:30,563.1336,6,target,13.4614,52.2029,-38.7415,3713.4627
NSE:TITAN-EQ,long,2023-03-29T13:27:00+05:30,2511.05,2023-03-29T14:21:00+05:30,2506.0279,1,stoploss,-5.0221,50.921,-55.9431,3696.2611
NSE:TCS-EQ,long,2023-03-29T14:03:00+05:30,3124.85,2023-03-29T14:33:00+05:30,3118.6003,1,stoploss,-6.2497,51.8305,-58.0802,3596.9682
NSE:RELIANCE-EQ,long,2023-03-29T13:57:00+05:30,1114.0,2023-03-29T15:00:00+05:30,1118.456,3,target,13.368,52.1682,-38.8002,3656.5454
NSE:WIPRO-EQ,long,2023-03-29T13:57:00+05:30,178.38,2023-03-29T15:03:00+05:30,179.0935,20,target,14.2704,52.5035,-38.2331,3657.1124
NSE:LT-EQ,short,2023-03-29T15:00:00+05:30,2130.1,2023-03-29T15:03:00+05:30,2134.3602,1,stoploss,-4.2602,50.3628,-54.623,3601.9224
NSE:RELIANCE-EQ,long,2023-03-29T15:06:00+05:30,1116.45,2023-03-29T15:15:00+05:30,1117.2,3,time_exit,2.25,52.1703,-49.9203,3552.0022
NSE:INFY-EQ,long,2023-03-31T10:51:00+05:30,1403.15,2023-03-31T10:57:00+05:30,1400.3437,2,stoploss,-5.6126,51.3585,-56.9711,3495.0311
NSE:ICICIBANK-EQ,long,2023-03-31T10:45:00+05:30,874.0,2023-03-31T11:42:00+05:30,877.496,4,target,13.984,52.3971,-38.4131,3513.589
NSE:HDFCBANK-EQ,long,2023-03-31T11:54:00+05:30,800.9,2023-03-31T11:57:00+05:30,799.2982,4,stoploss,-6.4072,51.9472,-58.3544,3455.2346
NSE:ICICIBANK-EQ,long,2023-03-31T11:54:00+05:30,877.15,2023-03-31T12:00:00+05:30,875.3957,4,stoploss,-7.0172,52.3992,-59.4164,3454.1727
NSE:SBIN-EQ,long,2023-03-31T11:00:00+05:30,521.7,2023-03-31T12:06:00+05:30,520.6566,6,stoploss,-6.2604,51.8384,-58.0988,3436.9322
NSE:INFY-EQ,long,2023-03-31T11:33:00+05:30,1405.8,2023-03-31T12:15:00+05:30,1411.4232,2,target,11.2464,51.3797,-40.1333,3454.8978
NSE:KOTAKBANK-EQ,long,2023-03-31T11:21:00+05:30,345.81,2023-03-31T12:27:00+05:30,347.1932,10,target,13.8324,52.3408,-38.5084,3456.5227
NSE:INFY-EQ,long,2023-03-31T12:18:00+05:30,1409.95,2023-03-31T12:30:00+05:30,1415.5898,2,target,11.2796,51.392,-40.1124,3414.7854
NSE:WIPRO-EQ,long,2023-03-31T12:15:00+05:30,181.8,2023-03-31T12:36:00+05:30,182.5272,18,target,13.0896,52.0647,-38.9751,3415.9227
NSE:SUNPHARMA-EQ,long,2023-03-31T11:36:00+05:30,986.2,2023-03-31T12:39:00+05:30,990.1448,3,target,11.8344,51.5982,-39.7638,3455.2673
NSE:ICICIBANK-EQ,long,2023-03-31T12:33:00+05:30,876.05,2023-03-31T13:00:00+05:30,874.2979,3,stoploss,-5.2563,51.0945,-56.3508,3358.4346
NSE:RELIANCE-EQ,long,2023-03-31T12:18:00+05:30,1157.88,2023-03-31T13:12:00+05:30,1162.5115,2,target,9.263,50.6426,-41.3795,3413.5182
NSE:SBIN-EQ,long,2023-03-31T12:36:00+05:30,522.0,2023-03-31T13:15:00+05:30,520.956,6,stoploss,-6.264,51.8411,-58.1051,3357.8176
NSE:SUNPHARMA-EQ,long,2023-03-31T12:48:00+05:30,989.25,2023-03-31T13:21:00+05:30,987.2715,3,stoploss,-5.9355,51.5977,-57.5332,3397.734
NSE:ASIANPAINT-EQ,long,2023-03-31T13:09:00+05:30,2766.25,2023-03-31T13:30:00+05:30,2760.7175,1,stoploss,-5.5325,51.2991,-56.8316,3301.6029
NSE:LT-EQ,long,2023-03-31T11:27:00+05:30,2160.45,2023-03-31T13:33:00+05:30,2169.0918,1,target,8.6418,50.4117,-41.7699,3453.2612
NSE:HDFCBANK-EQ,long,2023-03-31T13:06:00+05:30,800.7,2023-03-31T13:54:00+05:30,803.9028,4,target,12.8112,51.9612,-39.15,3319.2845
NSE:SUNPHARMA-EQ,long,2023-03-31T14:15:00+05:30,990.0,2023-03-31T14:24:00+05:30,988.02,3,stoploss,-5.94,51.6011,-57.5411,3261.7435
NSE:KOTAKBANK-EQ,long,2023-03-31T13:15:00+05:30,347.73,2023-03-31T14:30:00+05:30,347.0345,9,stoploss,-6.2591,51.8375,-58.0967,3299.7209
NSE:SBIN-EQ,long,2023-03-31T13:42:00+05:30,522.3,2023-03-31T14:33:00+05:30,521.2554,6,stoploss,-6.2676,51.8438,-58.1114,3395.1498
NSE:BAJFINANCE-EQ,long,2023-03-31T14:30:00+05:30,562.99,2023-03-31T14:33:00+05:30,561.864,5,stoploss,-5.6299,51.3713,-57.0012,3242.7197
NSE:TCS-EQ,long,2023-03-31T13:39:00+05:30,3192.25,2023-03-31T15:00:00+05:30,3205.019,1,target,12.769,51.9456,-39.1766,3414.0846
NSE:AXISBANK-EQ,long,2023-03-31T14:12:00+05:30,853.35,2023-03-31T15:00:00+05:30,856.7634,3,target,10.2402,51.0057,-40.7655,3278.519
NSE:TITAN-EQ,long,2023-03-31T14:27:00+05:30,2517.05,2023-03-31T15:09:00+05:30,2512.0159,1,stoploss,-5.0341,50.9299,-55.964,3205.7795
NSE:WIPRO-EQ,long,2023-03-31T13:45:00+05:30,182.35,2023-03-31T15:15:00+05:30,182.55,18,time_exit,3.6,52.0719,-48.4719,3404.7893
NSE:HDFCBANK-EQ,long,2023-03-31T15:12:00+05:30,805.0,2023-03-31T15:15:00+05:30,803.7,3,time_exit,-3.9,50.7794,-54.6794,3151.1001
NSE:WIPRO-EQ,long,2023-03-31T15:18:00+05:30,182.53,2023-03-31T15:21:00+05:30,182.73,17,time_exit,3.4,51.8058,-48.4058,3102.6944
NSE:HDFCBANK-EQ,long,2023-04-03T10:18:00+05:30,805.03,2023-04-03T10:45:00+05:30,803.4199,3,stoploss,-4.8302,50.7788,-55.6089,3047.0854
NSE:ICICIBANK-EQ,short,2023-04-03T10:39:00+05:30,873.2,2023-04-03T11:12:00+05:30,869.7072,3,target,10.4784,51.0787,-40.6003,3062.0941
NSE:INFY-EQ,short,2023-04-03T10:42:00+05:30,1415.95,2023-04-03T11:15:00+05:30,1410.2862,2,target,11.3276,51.3931,-40.0655,3062.6289
NSE:RELIANCE-EQ,short,2023-04-03T10:39:00+05:30,1160.2,2023-04-03T11:36:00+05:30,1162.5204,2,stoploss,-4.6408,50.6453,-55.2861,3047.4083
NSE:ICICIBANK-EQ,short,2023-04-03T11:15:00+05:30,869.7,2023-04-03T11:39:00+05:30,871.4394,3,stoploss,-5.2182,51.074,-56.2922,3006.3367
NSE:HDFCBANK-EQ,short,2023-04-03T11:33:00+05:30,801.73,2023-04-03T11:51:00+05:30,803.3335,3,stoploss,-4.8104,50.7712,-55.5816,3007.0473
NSE:AXISBANK-EQ,short,2023-04-03T11:45:00+05:30,858.0,2023-04-03T11:57:00+05:30,859.716,3,stoploss,-5.148,51.0219,-56.1699,2950.1668
NSE:AXISBANK-EQ,long,2023-04-03T12:12:00+05:30,862.4,2023-04-03T12:15:00+05:30,860.6752,3,stoploss,-5.1744,51.0338,-56.2082,2893.9586
NSE:KOTAKBANK-EQ,long,2023-04-03T12:00:00+05:30,348.93,2023-04-03T12:18:00+05:30,350.3257,8,target,11.1658,51.3497,-40.184,2909.9829
NSE:ICICIBANK-EQ,long,2023-04-03T12:21:00+05:30,874.85,2023-04-03T12:27:00+05:30,873.1003,3,stoploss,-5.2491,51.0892,-56.3383,2853.6446
NSE:AXISBANK-EQ,long,2023-04-03T12:18:00+05:30,860.95,2023-04-03T12:39:00+05:30,859.2281,3,stoploss,-5.1657,51.0274,-56.1931,2853.7898
NSE:SBIN-EQ,long,2023-04-03T12:00:00+05:30,525.8,2023-04-03T12:42:00+05:30,527.9032,5,target,10.516,51.1082,-40.5922,2909.5746
NSE:ASIANPAINT-EQ,long,2023-04-03T12:18:00+05:30,2750.0,2023-04-03T12:42:00+05:30,2761.0,1,target,11.0,51.2881,-40.2881,2869.6948
NSE:SBIN-EQ,long,2023-04-03T12:45:00+05:30,527.95,2023-04-03T12:48:00+05:30,526.8941,5,stoploss,-5.2795,51.1117,-56.3912,2813.3036
NSE:BAJFINANCE-EQ,long,2023-04-03T12:24:00+05:30,566.47,2023-04-03T12:57:00+05:30,565.3371,5,stoploss,-5.6647,51.3971,-57.0618,2852.9211
NSE:HDFCBANK-EQ,long,2023-04-03T12:54:00+05:30,806.03,2023-04-03T12:57:00+05:30,804.4179,3,stoploss,-4.8362,50.7832,-55.6194,2757.6842
NSE:SUNPHARMA-EQ,short,2023-04-03T11:03:00+05:30,978.45,2023-04-03T13:00:00+05:30,980.4069,3,stoploss,-5.8707,51.5584,-57.4291,2989.6563
NSE:KOTAKBANK-EQ,long,2023-04-03T12:48:00+05:30,350.2,2023-04-03T13:00:00+05:30,349.4996,8,stoploss,-5.6032,51.3515,-56.9547,2756.3489
NSE:INFY-EQ,short,2023-04-03T11:36:00+05:30,1410.35,2023-04-03T13:03:00+05:30,1413.1707,2,stoploss,-5.6414,51.3882,-57.0296,2990.3787
NSE:TITAN-EQ,long,2023-04-03T12:12:00+05:30,2532.9,2023-04-03T13:03:00+05:30,2543.0316,1,target,10.1316,50.9654,-40.8338,2909.3331
NSE:LT-EQ,long,2023-04-03T12:51:00+05:30,2171.4,2023-04-03T13:45:00+05:30,2167.0572,1,stoploss,-4.3428,50.4177,-54.7605,2758.5431
NSE:SBIN-EQ,long,2023-04-03T12:51:00+05:30,526.85,2023-04-03T14:00:00+05:30,525.7963,5,stoploss,-5.2685,51.1035,-56.372,2756.9316
NSE:KOTAKBANK-EQ,short,2023-04-03T13:48:00+05:30,348.68,2023-04-03T14:09:00+05:30,349.3774,7,stoploss,-4.8815,50.824,-55.7056,2702.8376
NSE:RELIANCE-EQ,short,2023-04-03T13:39:00+05:30,1161.78,2023-04-03T14:42:00+05:30,1164.1036,2,stoploss,-4.6471,50.65,-55.2971,2854.0359
NSE:BAJFINANCE-EQ,long,2023-04-03T14:33:00+05:30,566.4,2023-04-03T14:51:00+05:30,568.6656,4,target,9.0624,50.568,-41.5056,2661.332
NSE:LT-EQ,long,2023-04-03T14:06:00+05:30,2174.0,2023-04-03T14:57:00+05:30,2169.652,1,stoploss,-4.348,50.4215,-54.7695,2702.1621
NSE:WIPRO-EQ,long,2023-04-03T12:06:00+05:30,183.55,2023-04-03T15:15:00+05:30,184.1,16,time_exit,8.8,51.5635,-42.7635,2907.4034
NSE:RELIANCE-EQ,long,2023-04-03T14:45:00+05:30,1163.97,2023-04-03T15:15:00+05:30,1166.65,2,time_exit,5.36,50.6576,-45.2976,2808.7384
NSE:WIPRO-EQ,long,2023-04-03T15:24:00+05:30,183.98,2023-04-03T15:27:00+05:30,184.1,15,time_exit,1.8,51.2952,-49.4952,2759.2431
NSE:ASIANPAINT-EQ,long,2023-04-03T15:24:00+05:30,2779.1,2023-04-03T15:27:00+05:30,2778.5,1,time_exit,-0.6,51.3221,-51.9221,2756.8163
NSE:HDFCBANK-EQ,long,2023-04-05T10:54:00+05:30,823.55,2023-04-05T10:57:00+05:30,821.9029,3,stoploss,-4.9413,50.8611,-55.8024,2701.0139
NSE:TITAN-EQ,long,2023-04-05T10:51:00+05:30,2571.3,2023-04-05T11:06:00+05:30,2566.1574,1,stoploss,-5.1426,51.0102,-56.1528,2700.6634
NSE:TITAN-EQ,long,2023-04-05T11:24:00+05:30,2572.4,2023-04-05T11:30:00+05:30,2567.2552,1,stoploss,-5.1448,51.0119,-56.1567,2644.5067
NSE:INFY-EQ,long,2023-04-05T11:27:00+05:30,1422.0,2023-04-05T11:30:00+05:30,1419.156,1,stoploss,-2.844,49.3072,-52.1512,2648.5122
NSE:HDFCBANK-EQ,long,2023-04-05T11:24:00+05:30,823.33,2023-04-05T11:42:00+05:30,821.6833,3,stoploss,-4.94,50.8601,-55.8001,2644.8633
NSE:WIPRO-EQ,long,2023-04-05T11:54:00+05:30,185.3,2023-04-05T11:57:00+05:30,184.9294,14,stoploss,-5.1884,51.0442,-56.2326,2588.6307
NSE:INFY-EQ,long,2023-04-05T11:57:00+05:30,1423.4,2023-04-05T12:00:00+05:30,1420.5532,1,stoploss,-2.8468,49.3092,-52.156,2536.4747
NSE:INFY-EQ,long,2023-04-05T12:06:00+05:30,1422.0,2023-04-05T12:12:00+05:30,1419.156,1,stoploss,-2.844,49.3072,-52.1512,2484.3235
NSE:ICICIBANK-EQ,long,2023-04-05T11:45:00+05:30,879.0,2023-04-05T12:39:00+05:30,882.516,3,target,10.548,51.1201,-40.5721,2604.2912
NSE:HDFCBANK-EQ,long,2023-04-05T12:27:00+05:30,824.33,2023-04-05T13:09:00+05:30,827.6273,3,target,9.892,50.8763,-40.9844,2443.3392
NSE:SUNPHARMA-EQ,long,2023-04-05T11:48:00+05:30,986.0,2023-04-05T13:12:00+05:30,989.944,2,target,7.888,50.1315,-42.2435,2602.6198
NSE:SBIN-EQ,long,2023-04-05T12:51:00+05:30,522.85,2023-04-05T13:27:00+05:30,521.8043,4,stoploss,-4.1828,50.2991,-54.4819,2549.8093
NSE:LT-EQ,long,2023-04-05T12:45:00+05:30,2238.45,2023-04-05T13:33:00+05:30,2247.4038,1,target,8.9538,50.5277,-41.5739,2562.7173
NSE:WIPRO-EQ,long,2023-04-05T12:27:00+05:30,185.4,2023-04-05T13:42:00+05:30,185.0292,13,stoploss,-4.8204,50.7715,-55.5919,2428.7316
NSE:KOTAKBANK-EQ,long,2023-04-05T10:30:00+05:30,350.94,2023-04-05T13:51:00+05:30,350.2381,7,stoploss,-4.9132,50.8403,-55.7534,2701.0629
NSE:AXISBANK-EQ,long,2023-04-05T13:06:00+05:30,861.4,2023-04-05T13:51:00+05:30,859.6772,3,stoploss,-5.1684,51.0294,-56.1978,2548.0934
NSE:LT-EQ,long,2023-04-05T13:45:00+05:30,2244.0,2023-04-05T14:12:00+05:30,2239.512,1,stoploss,-4.488,50.5252,-55.0132,2373.7184
NSE:SUNPHARMA-EQ,long,2023-04-05T14:12:00+05:30,992.7,2023-04-05T15:06:00+05:30,996.6708,2,target,7.9416,50.1515,-42.2099,2331.5085
NSE:LT-EQ,long,2023-04-05T14:27:00+05:30,2247.35,2023-04-05T15:06:00+05:30,2256.3394,1,target,8.9894,50.5409,-41.5515,2332.1669
NSE:SBIN-EQ,long,2023-04-05T15:00:00+05:30,523.0,2023-04-05T15:12:00+05:30,521.954,4,stoploss,-4.184,50.3,-54.484,2319.2344
NSE:AXISBANK-EQ,long,2023-04-05T15:09:00+05:30,861.2,2023-04-05T15:12:00+05:30,859.4776,2,stoploss,-3.4448,49.7523,-53.1971,2278.9698
NSE:TITAN-EQ,long,2023-04-05T13:27:00+05:30,2573.1,2023-04-05T15:15:00+05:30,2573.7,1,time_exit,0.6,51.0175,-50.4175,2499.3918
NSE:ICICIBANK-EQ,long,2023-04-05T13:51:00+05:30,883.55,2023-04-05T15:15:00+05:30,884.45,2,time_exit,1.8,49.8228,-48.0228,2500.0706
NSE:RELIANCE-EQ,long,2023-04-05T15:03:00+05:30,1162.43,2023-04-05T15:15:00+05:30,1163.05,2,time_exit,1.24,50.6497,-49.4097,2324.3086
NSE:RELIANCE-EQ,long,2023-04-05T15:18:00+05:30,1163.0,2023-04-05T15:21:00+05:30,1163.28,1,time_exit,0.28,48.9254,-48.6454,2275.6632
NSE:RELIANCE-EQ,long,2023-04-05T15:24:00+05:30,1163.25,2023-04-05T15:27:00+05:30,1162.5,1,time_exit,-0.75,48.925,-49.675,2225.9882
NSE:HDFCBANK-EQ,long,2023-04-06T10:36:00+05:30,828.6,2023-04-06T10:45:00+05:30,826.9428,2,stoploss,-3.3144,49.6557,-52.9701,2173.0181
NSE:SUNPHARMA-EQ,long,2023-04-06T10:36:00+05:30,998.95,2023-04-06T10:57:00+05:30,1002.9458,2,target,7.9916,50.1701,-42.1785,2183.8097
NSE:KOTAKBANK-EQ,long,2023-04-06T10:39:00+05:30,350.31,2023-04-06T11:09:00+05:30,351.7112,6,target,8.4074,50.3246,-41.9172,2184.071
NSE:ICICIBANK-EQ,long,2023-04-06T10:51:00+05:30,886.2,2023-04-06T11:12:00+05:30,889.7448,2,target,7.0896,49.8348,-42.7452,2130.2729
NSE:WIPRO-EQ,long,2023-04-06T10:54:00+05:30,184.9,2023-04-06T11:15:00+05:30,184.5302,11,stoploss,-4.0678,50.2139,-54.2817,2118.7364
NSE:INFY-EQ,long,2023-04-06T11:18:00+05:30,1422.25,2023-04-06T11:21:00+05:30,1419.4055,1,stoploss,-2.8445,49.3075,-52.152,2066.5843
NSE:RELIANCE-EQ,long,2023-04-06T11:24:00+05:30,1170.58,2023-04-06T11:27:00+05:30,1168.2388,1,stoploss,-2.3412,48.9346,-51.2758,2015.3086
NSE:ICICIBANK-EQ,long,2023-04-06T11:21:00+05:30,888.15,2023-04-06T11:30:00+05:30,886.3737,2,stoploss,-3.5526,49.8322,-53.3848,2013.1996
NSE:RELIANCE-EQ,long,2023-04-06T11:33:00+05:30,1170.45,2023-04-06T11:36:00+05:30,1168.1091,1,stoploss,-2.3409,48.9344,-51.2753,1961.9242
NSE:ICICIBANK-EQ,long,2023-04-06T11:33:00+05:30,886.15,2023-04-06T11:39:00+05:30,884.3777,2,stoploss,-3.5446,49.8263,-53.3709,1959.8287
NSE:KOTAKBANK-EQ,long,2023-04-06T11:15:00+05:30,351.3,2023-04-06T11:48:00+05:30,350.5974,6,stoploss,-4.2156,50.3234,-54.539,2064.1974
NSE:RELIANCE-EQ,long,2023-04-06T12:24:00+05:30,1171.95,2023-04-06T12:30:00+05:30,1169.6061,1,stoploss,-2.3439,48.9366,-51.2805,2012.9168
NSE:SUNPHARMA-EQ,long,2023-04-06T11:51:00+05:30,1004.9,2023-04-06T12:42:00+05:30,1008.9196,2,target,8.0392,50.1877,-42.1485,2022.0488
NSE:HDFCBANK-EQ,long,2023-04-06T11:18:00+05:30,829.25,2023-04-06T12:48:00+05:30,827.5915,2,stoploss,-3.317,49.6576,-52.9746,2065.7618
NSE:BAJFINANCE-EQ,long,2023-04-06T12:33:00+05:30,590.36,2023-04-06T13:03:00+05:30,592.7214,3,target,7.0843,49.8329,-42.7485,1970.1683
NSE:INFY-EQ,short,2023-04-06T13:27:00+05:30,1416.15,2023-04-06T13:30:00+05:30,1418.9823,1,stoploss,-2.8323,49.3027,-52.135,1918.0333
NSE:KOTAKBANK-EQ,long,2023-04-06T11:51:00+05:30,350.88,2023-04-06T13:36:00+05:30,352.2835,5,target,7.0176,49.8081,-42.7905,2021.4069
NSE:BAJFINANCE-EQ,long,2023-04-06T13:09:00+05:30,591.54,2023-04-06T13:39:00+05:30,590.3569,3,stoploss,-3.5492,49.8297,-53.3789,1916.7894
NSE:AXISBANK-EQ,long,2023-04-06T13:12:00+05:30,857.85,2023-04-06T13:39:00+05:30,856.1343,2,stoploss,-3.4314,49.7424,-53.1738,1916.9945
NSE:SBIN-EQ,short,2023-04-06T13:51:00+05:30,527.85,2023-04-06T13:54:00+05:30,525.7386,3,target,6.3342,49.5447,-43.2105,1873.784
NSE:HDFCBANK-EQ,long,2023-04-06T13:12:00+05:30,828.95,2023-04-06T14:24:00+05:30,832.2658,2,target,6.6316,49.6646,-43.033,1927.1353
NSE:SUNPHARMA-EQ,long,2023-04-06T14:39:00+05:30,1013.05,2023-04-06T14:45:00+05:30,1011.0239,1,stoploss,-2.0261,48.7012,-50.7273,1876.408
NSE:WIPRO-EQ,short,2023-04-06T14:03:00+05:30,183.35,2023-04-06T15:15:00+05:30,183.23,10,time_exit,1.2,49.919,-48.719,1825.065
NSE:INFY-EQ,short,2023-04-06T14:33:00+05:30,1419.65,2023-04-06T15:15:00+05:30,1422.4893,1,stoploss,-2.8393,49.3079,-52.1472,1874.9881
NSE:BAJFINANCE-EQ,long,2023-04-06T14:54:00+05:30,592.29,2023-04-06T15:15:00+05:30,592.06,3,time_exit,-0.69,49.8353,-50.5253,1825.8827
NSE:BAJFINANCE-EQ,short,2023-04-10T10:51:00+05:30,584.0,2023-04-10T11:06:00+05:30,581.664,3,target,7.008,49.7941,-42.7861,1783.0966
NSE:ICICIBANK-EQ,short,2023-04-10T11:09:00+05:30,870.1,2023-04-10T11:12:00+05:30,871.8402,2,stoploss,-3.4804,49.7839,-53.2643,1729.8323
NSE:SBIN-EQ,short,2023-04-10T11:09:00+05:30,525.8,2023-04-10T11:12:00+05:30,526.8516,3,stoploss,-3.1548,49.5421,-52.6969,1730.3997
NSE:SUNPHARMA-EQ,long,2023-04-10T11:21:00+05:30,1013.1,2023-04-10T11:30:00+05:30,1011.0738,1,stoploss,-2.0262,48.7012,-50.7274,1679.6722
NSE:HDFCBANK-EQ,short,2023-04-10T10:48:00+05:30,830.18,2023-04-10T11:51:00+05:30,831.8404,2,stoploss,-3.3207,49.6653,-52.986,1772.8967
NSE:RELIANCE-EQ,short,2023-04-10T10:36:00+05:30,1169.58,2023-04-10T11:57:00+05:30,1171.9192,1,stoploss,-2.3392,48.9366,-51.2758,1774.6069
NSE:INFY-EQ,long,2023-04-10T11:24:00+05:30,1427.75,2023-04-10T12:03:00+05:30,1433.461,1,target,5.711,49.3225,-43.6115,1686.7882
NSE:KOTAKBANK-EQ,long,2023-04-10T11:15:00+05:30,351.63,2023-04-10T12:21:00+05:30,353.0365,4,target,5.6261,49.2909,-43.6648,1686.7348
NSE:AXISBANK-EQ,short,2023-04-10T10:54:00+05:30,847.9,2023-04-10T12:24:00+05:30,849.5958,2,stoploss,-3.3916,49.7179,-53.1095,1772.7732
NSE:RELIANCE-EQ,long,2023-04-10T12:24:00+05:30,1172.22,2023-04-10T12:42:00+05:30,1169.8756,1,stoploss,-2.3444,48.937,-51.2815,1721.4917
NSE:SBIN-EQ,long,2023-04-10T12:39:00+05:30,528.8,2023-04-10T12:42:00+05:30,527.7424,3,stoploss,-3.1728,49.5508,-52.7236,1720.0496
NSE:INFY-EQ,long,2023-04-10T12:33:00+05:30,1432.6,2023-04-10T12:45:00+05:30,1429.7348,1,stoploss,-2.8652,49.3229,-52.1881,1720.5851
NSE:WIPRO-EQ,long,2023-04-10T11:36:00+05:30,184.85,2023-04-10T12:48:00+05:30,185.5894,9,target,6.6546,49.6732,-43.0186,1636.6537
NSE:ICICIBANK-EQ,long,2023-04-10T12:15:00+05:30,873.7,2023-04-10T13:03:00+05:30,871.9526,1,stoploss,-1.7474,48.4947,-50.2421,1636.5461
NSE:INFY-EQ,long,2023-04-10T12:48:00+05:30,1430.95,2023-04-10T13:18:00+05:30,1428.0881,1,stoploss,-2.8619,49.3204,-52.1823,1584.4713
NSE:AXISBANK-EQ,long,2023-04-10T12:42:00+05:30,849.5,2023-04-10T13:33:00+05:30,847.801,2,stoploss,-3.398,49.7176,-53.1156,1666.9339
NSE:SBIN-EQ,long,2023-04-10T12:45:00+05:30,528.55,2023-04-10T13:33:00+05:30,527.4929,3,stoploss,-3.1713,49.5497,-52.721,1667.8641
NSE:HDFCBANK-EQ,long,2023-04-10T12:42:00+05:30,834.5,2023-04-10T13:42:00+05:30,832.831,2,stoploss,-3.338,49.6732,-53.0112,1667.0384
NSE:RELIANCE-EQ,short,2023-04-10T13:21:00+05:30,1170.63,2023-04-10T13:57:00+05:30,1165.9475,1,target,4.6825,48.9333,-44.2508,1540.2206
NSE:BAJFINANCE-EQ,short,2023-04-10T14:00:00+05:30,583.46,2023-04-10T14:09:00+05:30,584.6269,2,stoploss,-2.3338,48.9326,-51.2665,1488.9541
NSE:KOTAKBANK-EQ,long,2023-04-10T12:42:00+05:30,352.82,2023-04-10T14:12:00+05:30,352.1144,5,stoploss,-3.5282,49.8141,-53.3423,1666.7073
NSE:ICICIBANK-EQ,short,2023-04-10T13:24:00+05:30,869.85,2023-04-10T14:15:00+05:30,866.3706,1,target,3.4794,48.4879,-45.0085,1539.4628
NSE:AXISBANK-EQ,short,2023-04-10T15:00:00+05:30,846.3,2023-04-10T15:03:00+05:30,847.9926,1,stoploss,-1.6926,48.4566,-50.1492,1489.3136
NSE:SUNPHARMA-EQ,short,2023-04-10T13:33:00+05:30,1010.3,2023-04-10T15:15:00+05:30,1009.2,1,time_exit,1.1,48.6979,-47.5979,1620.2662
NSE:BAJFINANCE-EQ,short,2023-04-10T14:15:00+05:30,583.8,2023-04-10T15:15:00+05:30,582.9,2,time_exit,1.8,48.9308,-47.1308,1492.332
NSE:HDFCBANK-EQ,short,2023-04-10T15:03:00+05:30,829.7,2023-04-10T15:15:00+05:30,829.45,1,time_exit,0.25,48.4306,-48.1806,1441.133
NSE:BAJFINANCE-EQ,long,2023-04-11T10:15:00+05:30,586.02,2023-04-11T10:21:00+05:30,584.848,2,stoploss,-2.3441,48.9368,-51.2809,1389.8521
NSE:INFY-EQ,long,2023-04-11T10:21:00+05:30,1432.8,2023-04-11T10:24:00+05:30,1429.9344,1,stoploss,-2.8656,49.3232,-52.1888,1337.6633
NSE:AXISBANK-EQ,long,2023-04-11T10:24:00+05:30,849.6,2023-04-11T10:27:00+05:30,847.9008,1,stoploss,-1.6992,48.459,-50.1582,1287.5052
NSE:SUNPHARMA-EQ,long,2023-04-11T10:39:00+05:30,1020.45,2023-04-11T10:51:00+05:30,1018.4091,1,stoploss,-2.0409,48.7121,-50.753,1236.7521
NSE:HDFCBANK-EQ,long,2023-04-11T11:03:00+05:30,832.53,2023-04-11T11:39:00+05:30,830.8649,1,stoploss,-1.6651,48.4337,-50.0987,1186.6534
NSE:WIPRO-EQ,short,2023-04-11T11:36:00+05:30,185.4,2023-04-11T11:51:00+05:30,185.7708,6,stoploss,-2.2248,48.8517,-51.0765,1185.6756
